,AF3,AF4,Fp1,AF7,AF8
0,-0.019676290028668508,-0.05861136052356827,-0.006893013710996172,-0.011324255633466118,-0.005412253286005419
1,-0.01706816818587229,-0.042149455620675486,-0.006673764844452413,-0.006211293829245067,-0.0015657494510470308
2,-0.013980748171968807,-0.025131903153121665,-0.0052996073252749255,-0.002078506429681837,0.0018788459480004146
3,-0.013464769048449088,-0.0108585367128212,-0.00554854576408566,-9.058327586104374e-05,0.0011061323734007176
4,-0.014031416832967308,-0.010334137353423065,-0.005950897884113852,0.0010383087649018803,-0.0006482060624363742
5,-0.013800865520583704,-0.0133645764256612,-0.00532531136578545,0.0018822470026558917,0.0002859315005463204
6,-0.013781047570677817,-0.015006654178053365,-0.0057677961528853645,0.001461640108671043,0.0028116467255021533
7,-0.01523896055272669,-0.020963985824621865,-0.008528880487065325,-0.0007746240818294237,0.004853072057488307
8,-0.018103748819601525,-0.024441093221148298,-0.012638962955633107,-0.004312484550811145,0.005164765176239555
9,-0.020962588927331872,-0.028049356451383903,-0.01570371971268977,-0.007480363672855184,0.003757015610706155
10,-0.023217276024271167,-0.03510415888599144,-0.016790612139705664,-0.008967691469705566,0.0005268929881811705
11,-0.02572645924484465,-0.04361419817156237,-0.017395020395765137,-0.008898071409638374,-0.004826881204083409
12,-0.027164595128806836,-0.04442480524623317,-0.01674306772152019,-0.007027763549410909,-0.008723745391019336
13,-0.024738152379161056,-0.03774610411623569,-0.012365845999475844,-0.002953945028425031,-0.006687786307873133
14,-0.019706832951456678,-0.027780379069348257,-0.006064870258349124,0.0018330209839174764,-0.00046492008522515616
15,-0.016383370727116275,-0.017537021511981457,-0.0024763028980811955,0.005129476923999858,0.003950355837907368
16,-0.01625623321340285,-0.012850257398525645,-0.003165456802459121,0.006509528216076102,0.003444884990456156
17,-0.017805569853852413,-0.009443424022380352,-0.006447478956754245,0.0068725429672551195,-0.0007472529174919689
18,-0.02033886219209915,-0.002781866437542105,-0.011454513431345601,0.006473286907213001,-0.006694434278623297
19,-0.023676066995378994,0.008452241538595393,-0.017924219911617384,0.005578351201081485,-0.01220457710513559
