,AF3,AF4,Fp1,AF7,AF8
0,-0.027521267096097674,-0.018898582055536278,-0.01743762624788398,-0.03614701912864403,-0.027666196778709726
1,-0.029605368345483874,-0.026424346281900938,-0.018869514373945715,-0.04137110928404294,-0.03094878306135735
2,-0.03123056787612023,-0.03295058880577053,-0.017584436289628653,-0.044213740697201895,-0.031532650807422166
3,-0.0324855082221014,-0.03901420898047348,-0.015367240495759882,-0.044601067683710485,-0.03186730967908231
4,-0.03353286504391797,-0.04165380760738078,-0.013224808011418713,-0.04056797789831879,-0.033623982315832635
5,-0.034696075294451845,-0.04137353862182282,-0.011325434452189144,-0.036655567602604716,-0.03614339533403198
6,-0.03678683827182103,-0.03992417505933499,-0.009886294764118586,-0.03549758203287755,-0.03879987472282359
7,-0.039026396217473745,-0.037266803390993204,-0.008273424265545332,-0.0336123440264661,-0.041267412316017084
8,-0.03987357835521027,-0.03478072516511139,-0.006287435540491016,-0.031859923276137146,-0.04251373532756061
9,-0.03929866887269244,-0.03175272720084592,-0.004910316211063796,-0.030896369885861277,-0.04171545577855638
10,-0.03748702766976263,-0.026629749333232925,-0.004341314333256975,-0.02880078819111462,-0.03892122690305365
11,-0.03661654371575713,-0.020963733709063227,-0.005814194611399961,-0.02637106480121367,-0.03672795415869358
12,-0.03780542168957389,-0.016572890362723074,-0.009732004174423778,-0.025811317187613723,-0.035707833917045254
13,-0.03809737079646929,-0.010794930335937602,-0.012657805426796873,-0.023686324363119196,-0.03354522498784848
14,-0.03529796299513352,-0.0032122733459726857,-0.012309351567934536,-0.017794969918203975,-0.030017802500072903
15,-0.030990581166271396,0.003111034714895927,-0.010697300944310551,-0.010382109546085826,-0.027101140645252073
16,-0.028869691662665193,0.006298451308713125,-0.011666536630743905,-0.003776410029733121,-0.027308417525474474
17,-0.029439446712166858,0.006748619709158156,-0.015956167001464263,0.0011337770181208667,-0.030285398798975457
18,-0.029146502260226644,0.0077267357341158985,-0.01999864115197249,0.00712181611670547,-0.0322782263143414
19,-0.02657748467229137,0.01069918055718003,-0.021876968651238598,0.015540695920919544,-0.03136071042485179
20,-0.024591333043106182,0.007827335024493004,-0.02333202516634598,0.015053913987565797,-0.028022077499868528
21,-0.023741191023769696,0.0035030044062977646,-0.02429316320525514,0.009790618999107593,-0.024316770448675896
22,-0.02195724523742738,0.002217674893698925,-0.023264699812011864,0.006266735821604284,-0.021457533067595062
23,-0.019219670783260975,0.000814352584319586,-0.021232837121649025,0.0021032026192971333,-0.019836375237154417
24,-0.016164119834607166,0.0010401214582358906,-0.01935311762958259,-0.0002377264006797814,-0.019799701414697807
25,-0.012481437719670734,0.0017589244719256995,-0.016416820734731268,-0.002848134390766443,-0.01894687008434752
26,-0.008505514369720212,0.0015442072863862482,-0.011655119135078227,-0.0074957294251124015,-0.016101972401124143
27,-0.005585380820172394,0.0003871592358020635,-0.006766884725067708,-0.013915683153087721,-0.013174445812189215
28,-0.0030712934633796906,0.0013835972156360052,-0.002572141114022383,-0.017891783114510774,-0.011059226962415441
29,0.0008481721175266759,0.003976872568846272,0.0015401659542722546,-0.019594698058234924,-0.007588706485926912
30,0.006010596797318765,0.005997914487551893,0.0050709841733325755,-0.020223944448154268,-0.003187614749258502
31,0.01071619514299513,0.006568562356485999,0.006789171053521847,-0.02006651888849714,0.00029869989413222587
32,0.014411223747534717,0.004463042624408385,0.006624891339750305,-0.022386727822186973,0.004051108976382388
33,0.018192120863937896,0.0022214680786051336,0.0055171855800687656,-0.025926912252073206,0.008367295909155345
34,0.021070285077560216,0.000535072469769269,0.002928676227656511,-0.03034069021270133,0.011735215540592028
35,0.020490846716963308,-0.0035290807043515653,-0.0017431582867060561,-0.03767764480347801,0.013115384149301834
36,0.018745831880520196,-0.005025720320440204,-0.00658123558759906,-0.03976463282494294,0.012623137203357334
37,0.01614501543187482,-0.007060319259471541,-0.00988027828192285,-0.040176101205979524,0.011810946524822693
38,0.013442107846742817,-0.010538066614328814,-0.011432650062600544,-0.041234156718148916,0.010998459235828727
39,0.013978494965636388,-0.01008915171782901,-0.010737876886162616,-0.03753100242692923,0.010921819633360398
40,0.01704284827438951,-0.007445413179629206,-0.008242732786350791,-0.031887638547228994,0.012787905506886988
41,0.02095203699852517,-0.0025980596846691727,-0.006033026285752337,-0.024505425678118933,0.014823018955194152
42,0.02408294680516459,0.004771507892306577,-0.00546636095358912,-0.015566388695287724,0.01602925846890728
43,0.024757529719230523,0.012967671234278128,-0.007411544915302479,-0.008093304945795424,0.016649324941974
44,0.02181653930772343,0.01780166945613986,-0.011816639720446994,-0.006460167563971644,0.01683814514636235
45,0.018612383244439513,0.021119283189178426,-0.0159971596515413,-0.006140237046935462,0.0170562151056016
46,0.01683676251425339,0.023614657581047218,-0.018336793736354565,-0.004298240036321868,0.017700178476683762
47,0.014868129524099896,0.023516066011055933,-0.019421890757606305,-0.0030191164100065145,0.01859153119839506
48,0.01258434872950124,0.022671895999293465,-0.02054202246064781,-0.0012203623042062203,0.017973862797373265
49,0.009045707803046796,0.020029019239267403,-0.02364348820866297,-0.000994150482921488,0.015264651050743736
50,0.0062694718732508176,0.017341169253012562,-0.027589037844777425,-0.0012966097882205674,0.014573017933560568
51,0.008368678622828328,0.018604355265875,-0.02841626528120343,0.0025629455717307644,0.018890309386531565
52,0.013817936354457622,0.0204439165987546,-0.02523741780362671,0.008509269801410806,0.02415385890022561
53,0.020006200883493853,0.021046475731847286,-0.02067149249643407,0.01506864229553142,0.026661881626735145
54,0.025280219713080213,0.02140412658003945,-0.016290895870820752,0.020714084166006952,0.028336228243130684
55,0.02818845530281161,0.02140964915181802,-0.012560617328349668,0.02358652327069693,0.030696111128972327
56,0.02903234089277798,0.021853132653365862,-0.010038528874559737,0.025361714347019972,0.032929577778820565
57,0.028238911728565186,0.02276612235641736,-0.007980360763333059,0.026400291727389762,0.03519782016095542
58,0.025490396566355406,0.02288958580233833,-0.006668089893433169,0.025658615766451145,0.03758317135336606
59,0.021358816979634113,0.022280484925435915,-0.006956750796749121,0.02308226605419741,0.04029477639208347
60,0.0183110352224591,0.023354072106664556,-0.008223901751222184,0.02083296801072302,0.04396581585006561
61,0.014421017209465184,0.022700269844722294,-0.011574421247765919,0.016585903590156627,0.04564189862757826
62,0.008330343562017496,0.01725014341481407,-0.017609327326076077,0.00976229659137749,0.042761051610089335
63,0.004180309165551877,0.010178288792838363,-0.023443213307837538,0.005326269134283257,0.03841508473436637
64,0.004145952537028983,0.004210332906514787,-0.026692633000944956,0.004841352950376482,0.03620372030030478
65,0.006543685163463104,0.0001093354382992379,-0.028274289180994065,0.006796911575269952,0.035349110980738445
66,0.009534155979537027,-0.002796337696652224,-0.029799312240547774,0.009811835463007162,0.033336745277582944
67,0.013261610248871071,-0.004014697511290267,-0.030905158852370718,0.014190022837183392,0.030437894717185818
68,0.01826796696168123,-0.0017463601023476607,-0.030751599150104128,0.01847419629371707,0.027053322299211546
69,0.0236625118367341,0.0040448659384626625,-0.02968051237395933,0.022915233603971203,0.024884665355755026
70,0.02659463389153238,0.010074920986718838,-0.02941986887010668,0.02536213676974223,0.022537720048839055
71,0.026170958170581078,0.013974697735726722,-0.030485675387444903,0.02377201457841556,0.018399905388610256
