,AF3,AF4,Fp1,AF7,AF8
0,-0.007405979400720543,-0.004132112458243118,-0.011237790822153971,-0.0037674163832215842,-0.02706003581132957
1,-0.009457731945397757,-0.006265643876716894,-0.011943639476581986,-0.003927035496073481,-0.02813775685682873
2,-0.011371346419152781,-0.007475301723574817,-0.012224738551098659,-0.004754310797378454,-0.02952057658113812
3,-0.011959899386696195,-0.0061732885168773585,-0.010102916578830175,-0.0044103081944352265,-0.02899319144516471
4,-0.012500489732482087,-0.00438951885320888,-0.006304542631904082,-0.004081508828323498,-0.027487326244751788
5,-0.012870170588552743,-0.0032436575727078434,-0.0013216001063073763,-0.003970994381315276,-0.02576513423976999
6,-0.012851448448799483,-0.003062570711931736,0.0039741116233221584,-0.0038800487114250518,-0.024725941287375576
7,-0.013272030148037012,-0.003995701552021117,0.008192202684761797,-0.004485778756506641,-0.025185343582698836
8,-0.013915309396468243,-0.004257318468816886,0.011534034267321091,-0.005529325185502239,-0.025813516528494382
9,-0.014293686754483491,-0.002158328308965341,0.014494393480868594,-0.006583180930303668,-0.02512581988566392
10,-0.015157531995953943,0.0007947682316516368,0.016542245121931615,-0.008687186879269424,-0.02353587231680516
11,-0.016767080146757273,0.0023479599745811104,0.01799228398743114,-0.012448563510187954,-0.021373965173181374
12,-0.018321100010199886,0.00242138894858433,0.020312193088645555,-0.016224997404804754,-0.018105697760639684
13,-0.020421891982368864,0.0007931911928233326,0.022814909961906885,-0.01861404891213198,-0.01466159508320184
14,-0.02292874947271253,-0.002694114710678334,0.02398962818427018,-0.01906434807137559,-0.01204530959011083
15,-0.023745870047641997,-0.006639714981871019,0.024443860283437528,-0.017612862634781488,-0.009262154883799755
16,-0.022702902092106046,-0.009960172667159428,0.02460077992051566,-0.01571665463396169,-0.006022865544046836
17,-0.02154215728549308,-0.012299202122430467,0.024405963308064844,-0.014037583884352493,-0.003993774754706475
18,-0.021961367992244372,-0.013677259826494943,0.02433327346571325,-0.012566817198891557,-0.004005830542285979
19,-0.025529754143700737,-0.015286849157186116,0.023937342791052772,-0.012992944848500197,-0.0048412892197279645
20,-0.03206650239349478,-0.018014045805058443,0.019678402871973207,-0.016077454466270874,-0.00481475839629884
21,-0.03866480129445679,-0.020527332581606873,0.014668539539925057,-0.019539912150621546,-0.002979565190417641
22,-0.04147558154037226,-0.01990313526600761,0.012146863232785627,-0.020358732021883957,0.0007216787074521397
23,-0.03965897888372201,-0.015317808809337136,0.011026964144449026,-0.018216195120365885,0.0045872329210859845
24,-0.03559752924057713,-0.009176599599104152,0.011630884651231844,-0.01502262564384399,0.007248862711312868
25,-0.030900768769243088,-0.004314110290161572,0.012576484317396996,-0.011972913587376654,0.009591083387181211
26,-0.0269763967766135,-0.003488397001422108,0.01211469619085081,-0.010728611055491699,0.01054857835898915
27,-0.02568462994485758,-0.008056132221015467,0.009133876330056828,-0.012862134200452483,0.00667461866438859
28,-0.026042223801055288,-0.015730536978748003,0.0046132117374949235,-0.01633323616017244,-0.001914065692819911
29,-0.024241223501163565,-0.021609488326593058,-0.00039732107031553693,-0.01628235628931259,-0.009743492344946654
30,-0.01891319471836573,-0.02309552793231687,-0.0035880508901248013,-0.010459413999850783,-0.012334424641118946
31,-0.013004413359113943,-0.022561332435096573,-0.004060885447135783,-0.0019265697373719594,-0.010769625986824925
32,-0.009891041804122437,-0.023439099269337814,-0.0049642242384154945,0.004368499830441928,-0.008334232870123345
33,-0.010293402735818195,-0.026620869431229537,-0.00790402794575746,0.005473810644727172,-0.006350047710417982
34,-0.011711738172495151,-0.030206511591538306,-0.011798200476285395,0.0029340509503544324,-0.004135268475154778
35,-0.010511281108585176,-0.030791731904602798,-0.014355196695880663,0.0014967367519545997,-0.0007752681751058533
36,-0.006310440268118624,-0.02732507753480218,-0.009993730842443283,0.002703583737003956,0.0038003631695785827
37,-0.002009079715883318,-0.02238743976523756,-0.003991149178316339,0.004074650073385392,0.008593782360002952
38,8.314088961904078e-05,-0.018917538728197143,-0.000131581065160151,0.0038785985755982787,0.012039887049729213
39,8.790534326259422e-05,-0.017689788253437064,0.0036488270317500335,0.0028244925896500767,0.013914581550948341
40,0.00011565964075335699,-0.0171899400918193,0.005633588430567664,0.0031005556113580827,0.01598609220823132
41,0.0007334081316340529,-0.016579368188089284,0.0066989204847523656,0.004882443650366051,0.018574965647169775
42,0.0004975472133475224,-0.01643276370611215,0.0071574448903728915,0.006310899075545094,0.02073103391227274
