,AF3,AF4,Fp1,Fp2,AF7,AF8
0,-0.103941142559052,-0.130226358771324,-0.077645517885685,-0.117405876517296,-0.128457918763161,-0.16073551774025
1,-0.107374474406242,-0.127325758337975,-0.0753417462110519,-0.111722752451897,-0.127675756812096,-0.153010830283165
2,-0.110308669507504,-0.125115841627121,-0.0704108700156212,-0.105757534503937,-0.128096163272858,-0.145396381616592
3,-0.111118339002132,-0.124359861016274,-0.0627855584025383,-0.101159766316414,-0.126410007476807,-0.141882836818695
4,-0.109701104462147,-0.124451212584972,-0.0541407391428947,-0.0996305271983147,-0.122256614267826,-0.144037544727325
5,-0.105805300176144,-0.122336365282536,-0.0456644780933857,-0.100045695900917,-0.116751745343208,-0.148523673415184
6,-0.099757082760334,-0.116744600236416,-0.0380225069820881,-0.100086271762848,-0.111523315310478,-0.151553466916084
7,-0.0923115536570549,-0.109740532934666,-0.0317672900855541,-0.0989627912640572,-0.107437789440155,-0.152517378330231
8,-0.0842933803796768,-0.103361770510674,-0.0265107937157154,-0.096251554787159,-0.103253148496151,-0.151473551988602
9,-0.0778719261288643,-0.0993852466344833,-0.0231381226330996,-0.0928131490945816,-0.0989113226532936,-0.149590194225311
10,-0.0735677033662796,-0.0975236222147942,-0.0219410490244627,-0.089804396033287,-0.0954345837235451,-0.148129731416702
11,-0.0694281607866287,-0.0954566970467567,-0.019976194947958,-0.0864975303411484,-0.0924011617898941,-0.14632959663868
12,-0.0658750757575035,-0.0936365053057671,-0.016575675457716,-0.08355762809515,-0.0902267172932625,-0.144367590546608
13,-0.0642321929335594,-0.0930865332484245,-0.0135846575722098,-0.0819331407546997,-0.0893097519874573,-0.142467796802521
14,-0.063512310385704,-0.0917483791708946,-0.0109188612550497,-0.0795392394065857,-0.0887153968214989,-0.138903334736824
15,-0.0621855445206165,-0.0878079533576965,-0.00742179527878761,-0.0748042315244675,-0.0877136513590813,-0.133374869823456
16,-0.0592542067170143,-0.0821898058056831,-0.00221121101640165,-0.0686380937695503,-0.0853259190917015,-0.127851843833923
17,-0.0547862872481346,-0.0767982974648476,0.00489626917988062,-0.0625960528850555,-0.0810088887810707,-0.123767018318176
18,-0.0494926497340202,-0.0723079964518547,0.0130091374740005,-0.0573792792856693,-0.0750009939074516,-0.120704688131809
19,-0.043307788670063,-0.0670110061764717,0.021753029897809,-0.0515298396348953,-0.0676355138421059,-0.116039410233498
20,-0.035976730287075,-0.0586094073951244,0.0319741629064083,-0.0433151870965958,-0.0593101345002651,-0.107534863054752
21,-0.0280341636389494,-0.0473606139421463,0.0426615066826344,-0.0338827483355999,-0.0508055984973907,-0.0970802083611488
22,-0.0209347009658813,-0.0368385501205921,0.0502669103443623,-0.0267567671835423,-0.0441984347999096,-0.0894622653722763
23,-0.0159202851355076,-0.0307509638369083,0.0528234951198101,-0.0241162851452827,-0.0410671830177307,-0.0876195654273033
