,AF3,AF4,Fp1,AF7,AF8
0,-0.0038633331588600025,-0.008679372409183707,0.01829115606824911,0.014413961385636352,0.014676167693657188
1,-0.004757705476714313,-0.008434799695977642,0.015463088872641135,0.010829327118814768,0.014073714756695402
2,-0.004914154325578506,-0.00809158139961845,0.014817356952317078,0.00970636230449427,0.01306933259565131
3,-0.003473701416848359,-0.007075069159908592,0.01727044204581177,0.011168089966568533,0.013149215262719623
4,-0.0012980666515191826,-0.0057024551273652,0.020990567372019174,0.012936136404557928,0.014335465435919282
5,0.0005419308151644048,-0.0048506376535165825,0.02429285914225205,0.013527812583453036,0.015337520022075888
6,0.0025183877750945332,-0.004357357894569182,0.027144177578871484,0.013615994107082871,0.016172318190039184
7,0.0043128086266784335,-0.004062529277684417,0.028773887083792044,0.01157710874164293,0.017125191249551506
8,0.004771605849069677,-0.00425531098716077,0.028404251558164027,0.005249525593482084,0.01764277343277578
9,0.004748670655396197,-0.005239945404072018,0.026530868834640772,-0.0005755678259512332,0.016750517532814264
10,0.00588129195897341,-0.006997871482726734,0.023368263500664937,-0.00037663346675043135,0.014297530462315022
11,0.007682316767785884,-0.009023390088916934,0.019268020934806358,0.0036668273344774584,0.011582213410432031
12,0.00878030677364165,-0.011062227016490764,0.015909881827145672,0.007085392126484874,0.009491617177583317
13,0.009277106942233567,-0.013086283901557428,0.014994925246428108,0.008775106625429735,0.0076472107613920455
14,0.009711715619508832,-0.015015917365608882,0.01589038796202058,0.009607120696745242,0.005462081493630209
15,0.009980138470529625,-0.01669124869282912,0.016404487575813875,0.009537339923634917,0.0032891924479478813
16,0.009872588377296272,-0.017733705966122462,0.0152495546679838,0.0071032730011570885,0.0017566043892976112
17,0.009131447228784142,-0.017987083537850716,0.01246981161000994,0.001876114671187046,0.0003209194772146677
18,0.007897367569836753,-0.017471879284567837,0.00944877099397835,-0.004059535440443937,-0.0012533239970518402
19,0.0065523931744291075,-0.01656770717235195,0.007826025524701845,-0.008843709036266531,-0.0024398330178455594
20,0.005885179394023167,-0.01574995089825693,0.008604545532427088,-0.011639600020812635,-0.0029509679250393803
21,0.006885750149561934,-0.01488242998342163,0.011395305587117106,-0.011791514779706164,-0.0024679978655325297
22,0.009115826847928601,-0.01370072173096221,0.01400597519942221,-0.010202298264504566,-0.0008672817904211628
