,AF3,AF4,Fp1,AF7,AF8
0,-0.002315836559789376,0.0006662161932968729,0.0057835210946943685,0.0005880423285458199,0.010955844789668087
1,-0.001976186849109951,0.0005359882124077007,0.005076193192504181,0.00011762443876702296,0.011420687750419996
2,-0.0016424675476574269,0.00029626072743679457,0.003665003026243056,-0.0007914804554980622,0.008681757660807452
3,-0.0008848001704745414,-6.147783653788639e-05,0.002355634129170394,-0.0016145660945933692,0.004524449014372803
4,-0.0001622396924837522,-0.0010591074637518471,0.0014265363769288568,-0.0025117211275466475,-0.0005372828773710929
5,0.00038850871432703104,-0.0026860055456002095,0.0011187658356522627,-0.0031801845176100303,-0.006835571497338886
6,0.0008589078229003468,-0.0046273394804043615,0.0014162432465855716,-0.0031829357042199363,-0.01386165863973873
7,0.0002927083216874635,-0.006472537760199922,0.0013690383384308068,-0.003533268251737954,-0.0199316650888526
8,-0.0016004844704476386,-0.007068547211446821,0.0006573726857771759,-0.0049630728216079395,-0.02263623222581698
9,-0.0030903871331704686,-0.005716220975609815,0.000673433927942678,-0.005985281091725412,-0.020438052701901334
10,-0.003114208788185188,-0.003476459711945535,0.0019237921808171314,-0.005742477900927179,-0.01563167504702653
11,-0.0028363740349973045,-0.0017543848679875127,0.002973304830615504,-0.005477770655958342,-0.011932189382585827
12,-0.0035469806973786764,-0.0007424704802705663,0.0028749402748842238,-0.0060401403011234095,-0.008684825239121882
13,-0.005493252334126624,-4.4933619135819893e-07,0.0015486426967810344,-0.007244748438002524,-0.0035829885498006907
14,-0.0074329655720466875,0.001164240706538165,-7.474319173287137e-05,-0.007658436972649994,0.002510088830713507
15,-0.007857025538538981,0.002716879179484535,-0.0005246723612012256,-0.005892283708498241,0.007382928771555082
16,-0.0072509854682520185,0.0030189815915271285,0.0002805939422292573,-0.0031284965580859114,0.010034518782690882
17,-0.006753159477177708,0.0012250257111834253,0.00168291100818327,-0.001195129500073527,0.010974707783870412
18,-0.006322067398022656,-0.0012409454553057402,0.0034152159681187684,9.924462856828879e-06,0.01182927248123352
19,-0.0057414792199657946,-0.0030633666841097524,0.00457150144292211,0.0008222842965122368,0.013013600469408197
20,-0.005515041458304339,-0.004571215198631927,0.003964171524126013,0.0005912411462140391,0.012588775119222795
21,-0.00618331106924476,-0.0063309084534636075,0.0019073771812490089,-0.0008745705853949017,0.009405790439559905
22,-0.007753719677442768,-0.008180019361064533,-0.000652322254751278,-0.003195830364948744,0.004313048048993987
23,-0.009538291082971486,-0.009848707333262811,-0.0031245247091308053,-0.0057919201385148575,-0.0016537762806622907
24,-0.010123082006440798,-0.010953121839867313,-0.004647564287370248,-0.0073694950590461284,-0.007028812031214486
25,-0.00791474108186033,-0.01039478526254203,-0.003992377480971862,-0.006155715995779091,-0.009385534950625822
26,-0.003457438882260231,-0.00816757475639147,-0.0010402344423421743,-0.002112881531348177,-0.00762284918598206
27,0.00014748474939182496,-0.006382849496931392,0.002440934906495966,0.002213255450631023,-0.003585691008135187
28,0.0010666758161959674,-0.0065284807986695685,0.004951797390205694,0.004707472531331889,-0.00030096648464665295
29,0.0006561016063772447,-0.007870306299306382,0.006672904276692552,0.005803648719540195,0.0003701136612573874
30,0.0008568666177725565,-0.00892107246038322,0.008154851152517847,0.006830720395932035,-0.0014244950325388757
31,0.0013043411130974532,-0.009397400807239038,0.008958999063295609,0.007610305482383615,-0.004388780699318469
32,0.0009248519741076949,-0.009497092786978278,0.008536847275234084,0.007606890139326915,-0.006975572309908154
33,0.000705387144178511,-0.00846827649847658,0.0077354549829519,0.007893389250283938,-0.007979168398840737
34,0.001675871766336364,-0.006345726316267548,0.007307480255700755,0.009269011688690692,-0.008204096685477178
35,0.00301848184274512,-0.004656487821104854,0.006659489482387539,0.011047188777664032,-0.009018529135373042
36,0.004320078149518584,-0.004016798733537967,0.006004086914031445,0.013121775470976838,-0.008729478107465745
37,0.005888264988042468,-0.003953995124768603,0.006302416671013584,0.015555400943653213,-0.005215900454392382
38,0.007217553593115135,-0.003981475597243128,0.007368457971103369,0.017203157180619866,0.0006296285416747534
39,0.007834319440062947,-0.0038248594677232147,0.008571946896582998,0.017740827924387314,0.006452587287283401
40,0.007761064220019179,-0.00405374687464414,0.009446786615164578,0.01785249895087089,0.009925203730611249
41,0.007341948853857458,-0.004877040687830058,0.009742548587355262,0.017518105448888543,0.010103262899276039
42,0.007111636265479113,-0.005471265491815896,0.009657695762874317,0.016657008515264114,0.0076140172954938445
43,0.007369888375590435,-0.005166048556743184,0.009760976161672867,0.016311164117167903,0.003897461328755018
44,0.0070946847176056125,-0.004716541168579612,0.009728261218690743,0.016503286992520592,0.00031517028138666606
45,0.0048762854290991114,-0.005429579379292746,0.008455601825414738,0.015586560249922205,-0.002304244479314664
46,0.001925044608787802,-0.00644866915427424,0.006514435383696133,0.013638121510518308,-0.003055017001717838
47,0.0005273128782463376,-0.006181815172281154,0.005341795006587529,0.012178896862863534,-0.002462663963023809
48,0.0007592766205910304,-0.005190643872216154,0.005026630497336363,0.011649906209541388,-0.0028068275230403623
49,0.0010328860025517865,-0.0050227342593177834,0.0043628297079146665,0.011134604808037116,-0.005627269837530269
50,0.0007380818457582145,-0.005673517088861123,0.0026602043311722604,0.009912388231008488,-0.009593554624903801
51,0.0002466508367257642,-0.006265554543737852,0.0001701772518104296,0.008009000049411205,-0.011952413716540131
52,-0.00034599383239472103,-0.0066059635019812745,-0.002970319674356314,0.005730136808157198,-0.01213553331711155
53,-0.0004090968532950126,-0.0063679706551891995,-0.005719047983125102,0.004029982933204681,-0.011861598087557709
54,0.0007789247545949265,-0.005077589939106452,-0.0063523563322069815,0.00371243835094924,-0.012907313054916516
55,0.002569974132219617,-0.0033250566707126836,-0.004883959046797003,0.004425720320060969,-0.01610034588577826
56,0.004179254400287978,-0.0019181458975074562,-0.002714744163083477,0.005763310914864831,-0.020150256284681107
57,0.005773431776434607,-0.0008715795016143038,-0.0009347148639425934,0.007880707777587365,-0.021904499805945495
58,0.00681836059616171,-0.0005052741868952854,-0.0005311901328778933,0.009789238279946376,-0.020669194630374133
59,0.006149039142593992,-0.0014337804264878769,-0.0019651388970172256,0.009512120518935909,-0.018622830885300094
60,0.003809440186828225,-0.0035535097627685855,-0.004596313717304998,0.006374346948696836,-0.016662918413740554
61,0.0010672095867003384,-0.006277172870128355,-0.007263392109295974,0.001695531084669264,-0.014621334630642411
62,-0.0008305538971384796,-0.008993700504639076,-0.008897434764917575,-0.0028523493556493703,-0.01334613781358004
63,-0.0010242542472933196,-0.010536902787661784,-0.008934789045738684,-0.006217005838538447,-0.01330489243993106
64,0.0006015593976688869,-0.009858985859339158,-0.00782113985247909,-0.007766107633416495,-0.013439652784895478
65,0.002432342629095189,-0.008049061544114684,-0.007301306476613298,-0.008209253618288143,-0.013559523165147835
66,0.0033437985184031132,-0.0066191771403444595,-0.00790504231533803,-0.007895965374003265,-0.014555005554743447
67,0.0039850067124412416,-0.005585945050490576,-0.00820697801416424,-0.005901427371073193,-0.01618519204908144
68,0.004635326905738162,-0.0046284724363005745,-0.007947858737526218,-0.002964822731652558,-0.017971087615941052
